Time,pH,Experiment
01:57:18,8.52,August 10-11
01:57:20,8.53,August 10-11
01:57:22,8.53,August 10-11
01:57:24,8.53,August 10-11
01:57:26,8.52,August 10-11
01:57:28,8.51,August 10-11
01:57:30,8.51,August 10-11
01:57:32,8.52,August 10-11
01:57:34,8.53,August 10-11
01:57:36,8.53,August 10-11
01:57:38,8.52,August 10-11
01:57:40,8.52,August 10-11
01:57:42,8.52,August 10-11
01:57:44,8.52,August 10-11
01:57:46,8.52,August 10-11
01:57:48,8.52,August 10-11
01:57:50,8.51,August 10-11
01:57:52,8.52,August 10-11
01:57:54,8.52,August 10-11
01:57:56,8.52,August 10-11
01:57:58,8.52,August 10-11
01:58:00,8.51,August 10-11
01:58:02,8.52,August 10-11
01:58:04,8.52,August 10-11
01:58:06,8.53,August 10-11
01:58:08,8.51,August 10-11
01:58:10,8.52,August 10-11
01:58:12,8.52,August 10-11
01:58:14,8.53,August 10-11
01:58:16,8.53,August 10-11
01:58:18,8.52,August 10-11
01:58:20,8.52,August 10-11
01:58:22,8.52,August 10-11
01:58:24,8.51,August 10-11
01:58:26,8.51,August 10-11
01:58:28,8.52,August 10-11
01:58:30,8.52,August 10-11
01:58:32,8.51,August 10-11
01:58:34,8.52,August 10-11
01:58:36,8.52,August 10-11
01:58:38,8.52,August 10-11
01:58:40,8.51,August 10-11
01:58:42,8.51,August 10-11
01:58:44,8.51,August 10-11
01:58:46,8.52,August 10-11
01:58:48,8.53,August 10-11
01:58:50,8.52,August 10-11
01:58:52,8.52,August 10-11
01:58:54,8.52,August 10-11
01:58:56,8.52,August 10-11
01:58:58,8.51,August 10-11
01:59:00,8.51,August 10-11
01:59:02,8.51,August 10-11
01:59:04,8.51,August 10-11
01:59:06,8.53,August 10-11
01:59:08,8.53,August 10-11
01:59:10,8.53,August 10-11
01:59:12,8.52,August 10-11
01:59:14,8.52,August 10-11
01:59:16,8.52,August 10-11
01:59:18,8.51,August 10-11
01:59:20,8.52,August 10-11
01:59:22,8.52,August 10-11
01:59:24,8.51,August 10-11
01:59:26,8.52,August 10-11
01:59:28,8.52,August 10-11
01:59:30,8.53,August 10-11
01:59:32,8.53,August 10-11
01:59:34,8.53,August 10-11
01:59:36,8.53,August 10-11
01:59:38,8.54,August 10-11
01:59:40,8.53,August 10-11
01:59:42,8.52,August 10-11
01:59:44,8.53,August 10-11
01:59:46,8.53,August 10-11
01:59:48,8.53,August 10-11
01:59:50,8.53,August 10-11
01:59:52,8.54,August 10-11
01:59:54,8.52,August 10-11
01:59:56,8.51,August 10-11
01:59:58,8.5,August 10-11
02:00:00,8.5,August 10-11
02:00:02,8.51,August 10-11
02:00:04,8.52,August 10-11
02:00:06,8.52,August 10-11
02:00:08,8.53,August 10-11
02:00:10,8.53,August 10-11
02:00:12,8.54,August 10-11
02:00:14,8.52,August 10-11
02:00:16,8.51,August 10-11
02:00:18,8.51,August 10-11
02:00:20,8.52,August 10-11
02:00:22,8.52,August 10-11
02:00:24,8.52,August 10-11
02:00:26,8.51,August 10-11
02:00:28,8.52,August 10-11
02:00:30,8.52,August 10-11
02:00:32,8.53,August 10-11
02:00:34,8.53,August 10-11
02:00:36,8.53,August 10-11
02:00:38,8.52,August 10-11
02:00:40,8.52,August 10-11
02:00:42,8.52,August 10-11
02:00:44,8.52,August 10-11
02:00:46,8.53,August 10-11
02:00:48,8.53,August 10-11
02:00:50,8.53,August 10-11
02:00:52,8.53,August 10-11
02:00:54,8.53,August 10-11
02:00:56,8.53,August 10-11
02:00:58,8.54,August 10-11
02:01:00,8.53,August 10-11
02:01:02,8.53,August 10-11
02:01:04,8.52,August 10-11
02:01:06,8.53,August 10-11
02:01:08,8.53,August 10-11
02:01:10,8.52,August 10-11
02:01:12,8.53,August 10-11
02:01:14,8.53,August 10-11
02:01:16,8.53,August 10-11
02:01:18,8.53,August 10-11
02:01:20,8.51,August 10-11
02:01:22,8.51,August 10-11
02:01:24,8.52,August 10-11
02:01:26,8.52,August 10-11
02:01:28,8.53,August 10-11
02:01:30,8.53,August 10-11
02:01:32,8.53,August 10-11
02:01:34,8.52,August 10-11
02:01:36,8.52,August 10-11
02:01:38,8.52,August 10-11
02:01:40,8.53,August 10-11
02:01:42,8.53,August 10-11
02:01:44,8.53,August 10-11
02:01:46,8.53,August 10-11
02:01:48,8.52,August 10-11
02:01:50,8.52,August 10-11
02:01:52,8.52,August 10-11
02:01:54,8.52,August 10-11
02:01:56,8.53,August 10-11
02:01:58,8.52,August 10-11
02:02:00,8.52,August 10-11
02:02:02,8.53,August 10-11
02:02:04,8.52,August 10-11
02:02:06,8.52,August 10-11
02:02:08,8.52,August 10-11
02:02:10,8.52,August 10-11
02:02:12,8.52,August 10-11
02:02:14,8.52,August 10-11
02:02:16,8.53,August 10-11
02:02:18,8.53,August 10-11
02:02:20,8.53,August 10-11
02:02:22,8.54,August 10-11
02:02:24,8.54,August 10-11
02:02:26,8.53,August 10-11
02:02:28,8.51,August 10-11
02:02:30,8.52,August 10-11
02:02:32,8.52,August 10-11
02:02:34,8.52,August 10-11
02:02:36,8.52,August 10-11
02:02:38,8.51,August 10-11
02:02:40,8.52,August 10-11
02:02:42,8.52,August 10-11
02:02:44,8.53,August 10-11
02:02:46,8.53,August 10-11
02:02:48,8.53,August 10-11
02:02:50,8.53,August 10-11
02:02:52,8.52,August 10-11
02:02:54,8.52,August 10-11
02:02:56,8.52,August 10-11
02:02:58,8.53,August 10-11
02:03:00,8.53,August 10-11
02:03:02,8.53,August 10-11
02:03:04,8.53,August 10-11
02:03:06,8.53,August 10-11
02:03:08,8.53,August 10-11
02:03:10,8.53,August 10-11
02:03:12,8.54,August 10-11
02:03:14,8.52,August 10-11
02:03:16,8.52,August 10-11
02:03:18,8.53,August 10-11
02:03:20,8.53,August 10-11
02:03:22,8.53,August 10-11
02:03:24,8.53,August 10-11
02:03:26,8.53,August 10-11
02:03:28,8.54,August 10-11
02:03:30,8.53,August 10-11
02:03:32,8.53,August 10-11
02:03:34,8.53,August 10-11
02:03:36,8.53,August 10-11
02:03:38,8.54,August 10-11
02:03:40,8.53,August 10-11
02:03:42,8.53,August 10-11
02:03:44,8.53,August 10-11
02:03:46,8.53,August 10-11
02:03:48,8.53,August 10-11
02:03:50,8.52,August 10-11
02:03:52,8.52,August 10-11
02:03:54,8.52,August 10-11
02:03:56,8.53,August 10-11
02:03:58,8.53,August 10-11
02:04:00,8.53,August 10-11
02:04:02,8.54,August 10-11
02:04:04,8.54,August 10-11
02:04:06,8.53,August 10-11
02:04:08,8.52,August 10-11
02:04:10,8.52,August 10-11
02:04:12,8.53,August 10-11
02:04:14,8.53,August 10-11
02:04:16,8.51,August 10-11
02:04:18,8.51,August 10-11
02:04:20,8.52,August 10-11
02:04:22,8.52,August 10-11
02:04:24,8.53,August 10-11
02:04:26,8.54,August 10-11
02:04:28,8.54,August 10-11
02:04:30,8.53,August 10-11
02:04:32,8.51,August 10-11
02:04:34,8.52,August 10-11
02:04:36,8.53,August 10-11
02:04:38,8.53,August 10-11
02:04:40,8.53,August 10-11
02:04:42,8.53,August 10-11
02:04:44,8.52,August 10-11
02:04:46,8.53,August 10-11
02:04:48,8.52,August 10-11
02:04:50,8.53,August 10-11
02:04:52,8.53,August 10-11
02:04:54,8.53,August 10-11
02:04:56,8.53,August 10-11
02:04:58,8.52,August 10-11
02:05:00,8.52,August 10-11
02:05:02,8.52,August 10-11
02:05:04,8.52,August 10-11
02:05:06,8.52,August 10-11
02:05:08,8.52,August 10-11
02:05:10,8.52,August 10-11
02:05:12,8.52,August 10-11
02:05:14,8.52,August 10-11
02:05:16,8.52,August 10-11
02:05:18,8.52,August 10-11
02:05:20,8.52,August 10-11
02:05:22,8.52,August 10-11
02:05:24,8.53,August 10-11
02:05:26,8.53,August 10-11
02:05:28,8.53,August 10-11
02:05:30,8.52,August 10-11
02:05:32,8.51,August 10-11
02:05:34,8.52,August 10-11
02:05:36,8.52,August 10-11
02:05:38,8.53,August 10-11
02:05:40,8.53,August 10-11
02:05:42,8.53,August 10-11
02:05:44,8.54,August 10-11
02:05:46,8.52,August 10-11
02:05:48,8.52,August 10-11
02:05:50,8.52,August 10-11
02:05:52,8.52,August 10-11
02:05:54,8.53,August 10-11
02:05:56,8.53,August 10-11
02:05:58,8.52,August 10-11
02:06:00,8.52,August 10-11
02:06:02,8.52,August 10-11
02:06:04,8.52,August 10-11
02:06:06,8.52,August 10-11
02:06:08,8.53,August 10-11
02:06:10,8.54,August 10-11
02:06:12,8.54,August 10-11
02:06:14,8.54,August 10-11
02:06:16,8.54,August 10-11
02:06:18,8.53,August 10-11
02:06:20,8.52,August 10-11
02:06:22,8.52,August 10-11
02:06:24,8.52,August 10-11
02:06:26,8.53,August 10-11
02:06:28,8.53,August 10-11
02:06:30,8.53,August 10-11
02:06:32,8.53,August 10-11
02:06:34,8.53,August 10-11
02:06:36,8.53,August 10-11
02:06:38,8.52,August 10-11
02:06:40,8.51,August 10-11
02:06:42,8.51,August 10-11
02:06:44,8.52,August 10-11
02:06:46,8.52,August 10-11
02:06:48,8.53,August 10-11
02:06:50,8.54,August 10-11
02:06:52,8.54,August 10-11
02:06:54,8.53,August 10-11
02:06:56,8.52,August 10-11
02:06:58,8.53,August 10-11
02:07:00,8.53,August 10-11
02:07:02,8.54,August 10-11
02:07:04,8.54,August 10-11
02:07:06,8.54,August 10-11
02:07:08,8.54,August 10-11
02:07:10,8.53,August 10-11
02:07:12,8.53,August 10-11
02:07:14,8.53,August 10-11
02:07:16,8.51,August 10-11
02:07:18,8.51,August 10-11
02:07:20,8.51,August 10-11
02:07:22,8.52,August 10-11
02:07:24,8.52,August 10-11
02:07:26,8.53,August 10-11
02:07:28,8.53,August 10-11
02:07:30,8.53,August 10-11
02:07:32,8.53,August 10-11
02:07:34,8.53,August 10-11
02:07:36,8.52,August 10-11
02:07:38,8.51,August 10-11
02:07:40,8.51,August 10-11
02:07:42,8.52,August 10-11
02:07:44,8.53,August 10-11
02:07:46,8.52,August 10-11
02:07:48,8.53,August 10-11
02:07:50,8.53,August 10-11
02:07:52,8.53,August 10-11
02:07:54,8.54,August 10-11
02:07:56,8.54,August 10-11
02:07:58,8.54,August 10-11
02:08:00,8.53,August 10-11
02:08:02,8.53,August 10-11
02:08:04,8.53,August 10-11
02:08:06,8.53,August 10-11
02:08:08,8.53,August 10-11
02:08:10,8.53,August 10-11
02:08:12,8.54,August 10-11
02:08:14,8.54,August 10-11
02:08:16,8.54,August 10-11
02:08:18,8.53,August 10-11
02:08:20,8.51,August 10-11
02:08:22,8.52,August 10-11
02:08:24,8.52,August 10-11
02:08:26,8.53,August 10-11
02:08:28,8.52,August 10-11
02:08:30,8.51,August 10-11
02:08:32,8.52,August 10-11
02:08:34,8.53,August 10-11
02:08:36,8.53,August 10-11
02:08:38,8.53,August 10-11
02:08:40,8.52,August 10-11
02:08:42,8.52,August 10-11
02:08:44,8.53,August 10-11
02:08:46,8.53,August 10-11
02:08:48,8.53,August 10-11
02:08:50,8.53,August 10-11
02:08:52,8.53,August 10-11
02:08:54,8.53,August 10-11
02:08:56,8.54,August 10-11
02:08:58,8.53,August 10-11
02:09:00,8.53,August 10-11
02:09:02,8.53,August 10-11
02:09:04,8.53,August 10-11
02:09:06,8.52,August 10-11
02:09:08,8.52,August 10-11
02:09:10,8.53,August 10-11
02:09:12,8.52,August 10-11
02:09:14,8.52,August 10-11
02:09:16,8.52,August 10-11
02:09:18,8.51,August 10-11
02:09:20,8.52,August 10-11
02:09:22,8.52,August 10-11
02:09:24,8.53,August 10-11
02:09:26,8.53,August 10-11
02:09:28,8.53,August 10-11
02:09:30,8.52,August 10-11
02:09:32,8.53,August 10-11
02:09:34,8.53,August 10-11
02:09:36,8.51,August 10-11
02:09:38,8.52,August 10-11
02:09:40,8.52,August 10-11
02:09:42,8.53,August 10-11
02:09:44,8.53,August 10-11
02:09:46,8.52,August 10-11
02:09:48,8.52,August 10-11
02:09:50,8.52,August 10-11
02:09:52,8.53,August 10-11
02:09:54,8.53,August 10-11
02:09:56,8.52,August 10-11
02:09:58,8.53,August 10-11
02:10:00,8.53,August 10-11
02:10:02,8.54,August 10-11
02:10:04,8.53,August 10-11
02:10:06,8.52,August 10-11
02:10:08,8.52,August 10-11
02:10:10,8.51,August 10-11
02:10:12,8.52,August 10-11
02:10:14,8.51,August 10-11
02:10:16,8.51,August 10-11
02:10:18,8.52,August 10-11
02:10:20,8.52,August 10-11
02:10:22,8.52,August 10-11
02:10:24,8.52,August 10-11
02:10:26,8.52,August 10-11
02:10:28,8.53,August 10-11
02:10:30,8.53,August 10-11
02:10:32,8.53,August 10-11
02:10:34,8.53,August 10-11
02:10:36,8.52,August 10-11
02:10:38,8.51,August 10-11
02:10:40,8.51,August 10-11
02:10:42,8.52,August 10-11
02:10:44,8.52,August 10-11
02:10:46,8.53,August 10-11
02:10:48,8.53,August 10-11
02:10:50,8.54,August 10-11
02:10:52,8.54,August 10-11
02:10:54,8.53,August 10-11
02:10:56,8.54,August 10-11
02:10:58,8.53,August 10-11
02:11:00,8.53,August 10-11
02:11:02,8.51,August 10-11
02:11:04,8.51,August 10-11
02:11:06,8.52,August 10-11
02:11:08,8.52,August 10-11
02:11:10,8.52,August 10-11
02:11:12,8.52,August 10-11
02:11:14,8.52,August 10-11
02:11:16,8.52,August 10-11
02:11:18,8.52,August 10-11
02:11:20,8.52,August 10-11
02:11:22,8.53,August 10-11
02:11:24,8.53,August 10-11
02:11:26,8.53,August 10-11
02:11:28,8.53,August 10-11
02:11:30,8.53,August 10-11
02:11:32,8.54,August 10-11
02:11:34,8.53,August 10-11
02:11:36,8.53,August 10-11
02:11:38,8.54,August 10-11
02:11:40,8.53,August 10-11
02:11:42,8.52,August 10-11
02:11:44,8.52,August 10-11
02:11:46,8.52,August 10-11
02:11:48,8.51,August 10-11
02:11:50,8.51,August 10-11
02:11:52,8.52,August 10-11
02:11:54,8.52,August 10-11
02:11:56,8.52,August 10-11
02:11:58,8.53,August 10-11
02:12:00,8.53,August 10-11
02:12:02,8.53,August 10-11
02:12:04,8.53,August 10-11
02:12:06,8.53,August 10-11
02:12:08,8.53,August 10-11
02:12:10,8.53,August 10-11
02:12:12,8.53,August 10-11
02:12:14,8.53,August 10-11
02:12:16,8.52,August 10-11
02:12:18,8.51,August 10-11
02:12:20,8.52,August 10-11
02:12:22,8.53,August 10-11
02:12:24,8.53,August 10-11
02:12:26,8.53,August 10-11
02:12:28,8.53,August 10-11
02:12:30,8.53,August 10-11
02:12:32,8.54,August 10-11
02:12:34,8.53,August 10-11
02:12:36,8.52,August 10-11
02:12:38,8.52,August 10-11
02:12:40,8.51,August 10-11
02:12:42,8.5,August 10-11
02:12:44,8.51,August 10-11
02:12:46,8.52,August 10-11
02:12:48,8.53,August 10-11
02:12:50,8.53,August 10-11
02:12:52,8.53,August 10-11
02:12:54,8.53,August 10-11
02:12:56,8.52,August 10-11
02:12:58,8.52,August 10-11
02:13:00,8.52,August 10-11
02:13:02,8.53,August 10-11
02:13:04,8.53,August 10-11
02:13:06,8.52,August 10-11
02:13:08,8.51,August 10-11
02:13:10,8.51,August 10-11
02:13:12,8.51,August 10-11
02:13:14,8.52,August 10-11
02:13:16,8.52,August 10-11
02:13:18,8.53,August 10-11
02:13:20,8.52,August 10-11
02:13:22,8.53,August 10-11
02:13:24,8.53,August 10-11
02:13:26,8.53,August 10-11
02:13:28,8.52,August 10-11
02:13:30,8.53,August 10-11
02:13:32,8.53,August 10-11
02:13:34,8.53,August 10-11
02:13:36,8.53,August 10-11
02:13:38,8.52,August 10-11
02:13:40,8.52,August 10-11
02:13:42,8.53,August 10-11
02:13:44,8.51,August 10-11
02:13:46,8.51,August 10-11
02:13:48,8.52,August 10-11
02:13:50,8.52,August 10-11
02:13:52,8.52,August 10-11
02:13:54,8.52,August 10-11
02:13:56,8.53,August 10-11
02:13:58,8.52,August 10-11
02:14:00,8.51,August 10-11
02:14:02,8.52,August 10-11
02:14:04,8.52,August 10-11
02:14:06,8.52,August 10-11
02:14:08,8.51,August 10-11
02:14:10,8.52,August 10-11
02:14:12,8.52,August 10-11
02:14:14,8.52,August 10-11
02:14:16,8.51,August 10-11
02:14:18,8.51,August 10-11
02:14:20,8.52,August 10-11
02:14:22,8.52,August 10-11
02:14:24,8.52,August 10-11
02:14:26,8.52,August 10-11
02:14:28,8.52,August 10-11
02:14:30,8.52,August 10-11
02:14:32,8.51,August 10-11
02:14:34,8.52,August 10-11
02:14:36,8.52,August 10-11
02:14:38,8.53,August 10-11
02:14:40,8.53,August 10-11
02:14:42,8.53,August 10-11
02:14:44,8.52,August 10-11
02:14:46,8.52,August 10-11
02:14:48,8.53,August 10-11
02:14:50,8.53,August 10-11
02:14:52,8.53,August 10-11
02:14:54,8.54,August 10-11
02:14:56,8.52,August 10-11
02:14:58,8.52,August 10-11
02:15:00,8.52,August 10-11
02:15:02,8.52,August 10-11
02:15:04,8.52,August 10-11
02:15:06,8.51,August 10-11
02:15:08,8.52,August 10-11
02:15:10,8.52,August 10-11
02:15:12,8.52,August 10-11
02:15:14,8.53,August 10-11
02:15:16,8.53,August 10-11
02:15:18,8.53,August 10-11
02:15:20,8.52,August 10-11
02:15:22,8.52,August 10-11
02:15:24,8.51,August 10-11
02:15:26,8.51,August 10-11
02:15:28,8.52,August 10-11
02:15:30,8.52,August 10-11
02:15:32,8.52,August 10-11
02:15:34,8.52,August 10-11
02:15:36,8.52,August 10-11
02:15:38,8.53,August 10-11
02:15:40,8.53,August 10-11
02:15:42,8.51,August 10-11
02:15:44,8.52,August 10-11
02:15:46,8.52,August 10-11
02:15:48,8.52,August 10-11
02:15:50,8.52,August 10-11
02:15:52,8.53,August 10-11
02:15:54,8.53,August 10-11
02:15:56,8.53,August 10-11
02:15:58,8.52,August 10-11
02:16:00,8.52,August 10-11
02:16:02,8.52,August 10-11
02:16:04,8.52,August 10-11
02:16:06,8.52,August 10-11
02:16:08,8.52,August 10-11
02:16:10,8.52,August 10-11
02:16:12,8.52,August 10-11
02:16:14,8.53,August 10-11
02:16:16,8.53,August 10-11
02:16:18,8.53,August 10-11
02:16:20,8.51,August 10-11
02:16:22,8.51,August 10-11
02:16:24,8.51,August 10-11
02:16:26,8.51,August 10-11
02:16:28,8.52,August 10-11
02:16:30,8.52,August 10-11
02:16:32,8.52,August 10-11
02:16:34,8.52,August 10-11
02:16:36,8.53,August 10-11
02:16:38,8.51,August 10-11
02:16:40,8.52,August 10-11
02:16:42,8.52,August 10-11
02:16:44,8.51,August 10-11
02:16:46,8.51,August 10-11
02:16:48,8.52,August 10-11
02:16:50,8.52,August 10-11
02:16:52,8.51,August 10-11
02:16:54,8.51,August 10-11
02:16:56,8.51,August 10-11
02:16:58,8.51,August 10-11
02:17:00,8.52,August 10-11
02:17:02,8.53,August 10-11
02:17:04,8.53,August 10-11
02:17:06,8.52,August 10-11
02:17:08,8.51,August 10-11
02:17:10,8.52,August 10-11
02:17:12,8.52,August 10-11
02:17:14,8.52,August 10-11
02:17:16,8.52,August 10-11
02:17:18,8.52,August 10-11
02:17:20,8.53,August 10-11
02:17:22,8.53,August 10-11
02:17:24,8.53,August 10-11
02:17:26,8.51,August 10-11
02:17:28,8.51,August 10-11
02:17:30,8.52,August 10-11
02:17:32,8.52,August 10-11
02:17:34,8.53,August 10-11
02:17:36,8.53,August 10-11
02:17:38,8.52,August 10-11
02:17:40,8.53,August 10-11
02:17:42,8.52,August 10-11
02:17:44,8.52,August 10-11
02:17:46,8.52,August 10-11
02:17:48,8.51,August 10-11
02:17:50,8.52,August 10-11
02:17:52,8.53,August 10-11
02:17:54,8.53,August 10-11
02:17:56,8.53,August 10-11
02:17:58,8.53,August 10-11
02:18:00,8.52,August 10-11
02:18:02,8.52,August 10-11
02:18:04,8.52,August 10-11
02:18:06,8.52,August 10-11
02:18:08,8.53,August 10-11
02:18:10,8.52,August 10-11
02:18:12,8.52,August 10-11
02:18:14,8.53,August 10-11
02:18:16,8.53,August 10-11
02:18:18,8.52,August 10-11
02:18:20,8.52,August 10-11
02:18:22,8.52,August 10-11
02:18:24,8.52,August 10-11
02:18:26,8.52,August 10-11
02:18:28,8.51,August 10-11
02:18:30,8.51,August 10-11
02:18:32,8.52,August 10-11
02:18:34,8.52,August 10-11
02:18:36,8.52,August 10-11
02:18:38,8.51,August 10-11
02:18:40,8.52,August 10-11
02:18:42,8.53,August 10-11
02:18:44,8.53,August 10-11
02:18:46,8.51,August 10-11
02:18:48,8.51,August 10-11
02:18:50,8.52,August 10-11
02:18:52,8.52,August 10-11
02:18:54,8.52,August 10-11
02:18:56,8.52,August 10-11
02:18:58,8.53,August 10-11
02:19:00,8.51,August 10-11
02:19:02,8.51,August 10-11
02:19:04,8.51,August 10-11
02:19:06,8.51,August 10-11
02:19:08,8.51,August 10-11
02:19:10,8.52,August 10-11
02:19:12,8.51,August 10-11
02:19:14,8.52,August 10-11
02:19:16,8.52,August 10-11
02:19:18,8.52,August 10-11
02:19:20,8.51,August 10-11
02:19:22,8.51,August 10-11
02:19:24,8.52,August 10-11
02:19:26,8.53,August 10-11
02:19:28,8.53,August 10-11
02:19:30,8.53,August 10-11
02:19:32,8.53,August 10-11
02:19:34,8.53,August 10-11
02:19:36,8.52,August 10-11
02:19:38,8.52,August 10-11
02:19:40,8.51,August 10-11
02:19:42,8.52,August 10-11
02:19:44,8.52,August 10-11
02:19:46,8.51,August 10-11
02:19:48,8.52,August 10-11
02:19:50,8.52,August 10-11
02:19:52,8.52,August 10-11
02:19:54,8.52,August 10-11
02:19:56,8.53,August 10-11
02:19:58,8.53,August 10-11
02:20:00,8.53,August 10-11
02:20:02,8.53,August 10-11
02:20:04,8.52,August 10-11
02:20:06,8.51,August 10-11
02:20:08,8.51,August 10-11
02:20:10,8.52,August 10-11
02:20:12,8.52,August 10-11
02:20:14,8.52,August 10-11
02:20:16,8.53,August 10-11
02:20:18,8.53,August 10-11
02:20:20,8.53,August 10-11
02:20:22,8.54,August 10-11
02:20:24,8.53,August 10-11
02:20:26,8.53,August 10-11
02:20:28,8.54,August 10-11
02:20:30,8.54,August 10-11
02:20:32,8.52,August 10-11
02:20:34,8.51,August 10-11
02:20:36,8.52,August 10-11
02:20:38,8.52,August 10-11
02:20:40,8.53,August 10-11
02:20:42,8.53,August 10-11
02:20:44,8.53,August 10-11
02:20:46,8.52,August 10-11
02:20:48,8.52,August 10-11
02:20:50,8.52,August 10-11
02:20:52,8.53,August 10-11
02:20:54,8.53,August 10-11
02:20:56,8.53,August 10-11
02:20:58,8.53,August 10-11
02:21:00,8.53,August 10-11
02:21:02,8.54,August 10-11
02:21:04,8.53,August 10-11
02:21:06,8.51,August 10-11
02:21:08,8.51,August 10-11
02:21:10,8.52,August 10-11
02:21:12,8.52,August 10-11
02:21:14,8.51,August 10-11
02:21:16,8.52,August 10-11
02:21:18,8.52,August 10-11
02:21:20,8.53,August 10-11
02:21:22,8.53,August 10-11
02:21:24,8.53,August 10-11
02:21:26,8.53,August 10-11
02:21:28,8.52,August 10-11
02:21:30,8.53,August 10-11
02:21:32,8.53,August 10-11
02:21:34,8.53,August 10-11
02:21:36,8.52,August 10-11
02:21:38,8.52,August 10-11
02:21:40,8.52,August 10-11
02:21:42,8.52,August 10-11
02:21:44,8.53,August 10-11
02:21:46,8.52,August 10-11
02:21:48,8.53,August 10-11
02:21:50,8.53,August 10-11
02:21:52,8.53,August 10-11
02:21:54,8.52,August 10-11
02:21:56,8.52,August 10-11
02:21:58,8.52,August 10-11
02:22:00,8.51,August 10-11
02:22:02,8.52,August 10-11
02:22:04,8.52,August 10-11
02:22:06,8.52,August 10-11
02:22:08,8.52,August 10-11
02:22:10,8.53,August 10-11
02:22:12,8.53,August 10-11
02:22:14,8.52,August 10-11
02:22:16,8.52,August 10-11
02:22:18,8.52,August 10-11
02:22:20,8.51,August 10-11
02:22:22,8.52,August 10-11
02:22:24,8.53,August 10-11
02:22:26,8.51,August 10-11
02:22:28,8.51,August 10-11
02:22:30,8.52,August 10-11
02:22:32,8.52,August 10-11
02:22:34,8.52,August 10-11
02:22:36,8.53,August 10-11
02:22:38,8.53,August 10-11
02:22:40,8.54,August 10-11
02:22:42,8.53,August 10-11
02:22:44,8.52,August 10-11
02:22:46,8.52,August 10-11
02:22:48,8.52,August 10-11
02:22:50,8.52,August 10-11
02:22:52,8.51,August 10-11
02:22:54,8.52,August 10-11
02:22:56,8.52,August 10-11
02:22:58,8.53,August 10-11
02:23:00,8.53,August 10-11
02:23:02,8.52,August 10-11
02:23:04,8.52,August 10-11
02:23:06,8.53,August 10-11
02:23:08,8.52,August 10-11
02:23:10,8.53,August 10-11
02:23:12,8.53,August 10-11
02:23:14,8.53,August 10-11
02:23:16,8.53,August 10-11
02:23:18,8.53,August 10-11
02:23:20,8.53,August 10-11
02:23:22,8.52,August 10-11
02:23:24,8.53,August 10-11
02:23:26,8.53,August 10-11
02:23:28,8.53,August 10-11
02:23:30,8.53,August 10-11
02:23:32,8.53,August 10-11
02:23:34,8.53,August 10-11
02:23:36,8.53,August 10-11
02:23:38,8.53,August 10-11
02:23:40,8.53,August 10-11
02:23:42,8.53,August 10-11
02:23:44,8.53,August 10-11
02:23:46,8.52,August 10-11
02:23:48,8.53,August 10-11
02:23:50,8.52,August 10-11
02:23:52,8.51,August 10-11
02:23:54,8.52,August 10-11
02:23:56,8.52,August 10-11
02:23:58,8.51,August 10-11
02:24:00,8.52,August 10-11
02:24:02,8.52,August 10-11
02:24:04,8.52,August 10-11
02:24:06,8.52,August 10-11
02:24:08,8.53,August 10-11
02:24:10,8.52,August 10-11
02:24:12,8.53,August 10-11
02:24:14,8.52,August 10-11
02:24:16,8.53,August 10-11
02:24:18,8.53,August 10-11
02:24:20,8.54,August 10-11
02:24:22,8.53,August 10-11
02:24:24,8.53,August 10-11
02:24:26,8.53,August 10-11
02:24:28,8.52,August 10-11
02:24:30,8.52,August 10-11
02:24:32,8.53,August 10-11
02:24:34,8.53,August 10-11
02:24:36,8.53,August 10-11
02:24:38,8.54,August 10-11
02:24:40,8.54,August 10-11
02:24:42,8.53,August 10-11
02:24:44,8.53,August 10-11
02:24:46,8.53,August 10-11
02:24:48,8.52,August 10-11
02:24:50,8.52,August 10-11
02:24:52,8.52,August 10-11
02:24:54,8.52,August 10-11
02:24:56,8.52,August 10-11
02:24:58,8.53,August 10-11
02:25:00,8.53,August 10-11
02:25:02,8.53,August 10-11
02:25:04,8.53,August 10-11
02:25:06,8.52,August 10-11
02:25:08,8.53,August 10-11
02:25:10,8.54,August 10-11
02:25:12,8.52,August 10-11
02:25:14,8.53,August 10-11
02:25:16,8.53,August 10-11
02:25:18,8.53,August 10-11
02:25:20,8.52,August 10-11
02:25:22,8.52,August 10-11
02:25:24,8.53,August 10-11
02:25:26,8.53,August 10-11
02:25:28,8.52,August 10-11
02:25:30,8.53,August 10-11
02:25:32,8.53,August 10-11
02:25:34,8.51,August 10-11
02:25:36,8.51,August 10-11
02:25:38,8.51,August 10-11
02:25:40,8.52,August 10-11
02:25:42,8.52,August 10-11
02:25:44,8.53,August 10-11
02:25:46,8.52,August 10-11
02:25:48,8.52,August 10-11
02:25:50,8.53,August 10-11
02:25:52,8.52,August 10-11
02:25:54,8.53,August 10-11
02:25:56,8.53,August 10-11
02:25:58,8.52,August 10-11
02:26:00,8.53,August 10-11
02:26:02,8.52,August 10-11
02:26:04,8.53,August 10-11
02:26:06,8.53,August 10-11
02:26:08,8.53,August 10-11
02:26:10,8.53,August 10-11
02:26:12,8.54,August 10-11
02:26:14,8.54,August 10-11
02:26:16,8.52,August 10-11
02:26:18,8.52,August 10-11
02:26:20,8.52,August 10-11
02:26:22,8.52,August 10-11
02:26:24,8.52,August 10-11
