Time,pH,Experiment
11:26:52,8.73,July 27
11:26:54,8.73,July 27
11:26:56,8.73,July 27
11:26:58,8.73,July 27
11:27:00,8.73,July 27
11:27:02,8.73,July 27
11:27:04,8.73,July 27
11:27:06,8.73,July 27
11:27:08,8.73,July 27
11:27:10,8.73,July 27
11:27:12,8.73,July 27
11:27:14,8.73,July 27
11:27:16,8.73,July 27
11:27:18,8.73,July 27
11:27:20,8.73,July 27
11:27:22,8.73,July 27
11:27:24,8.73,July 27
11:27:26,8.73,July 27
11:27:28,8.73,July 27
11:27:30,8.73,July 27
11:27:32,8.73,July 27
11:27:34,8.73,July 27
11:27:36,8.73,July 27
11:27:38,8.73,July 27
11:27:40,8.73,July 27
11:27:42,8.73,July 27
11:27:44,8.73,July 27
11:27:46,8.73,July 27
11:27:48,8.74,July 27
11:27:50,8.73,July 27
11:27:52,8.73,July 27
11:27:54,8.73,July 27
11:27:56,8.73,July 27
11:27:58,8.73,July 27
11:28:00,8.73,July 27
11:28:02,8.73,July 27
11:28:04,8.74,July 27
11:28:06,8.74,July 27
11:28:08,8.73,July 27
11:28:10,8.73,July 27
11:28:12,8.73,July 27
11:28:14,8.73,July 27
11:28:16,8.74,July 27
11:28:18,8.73,July 27
11:28:20,8.73,July 27
11:28:22,8.74,July 27
11:28:24,8.73,July 27
11:28:26,8.73,July 27
11:28:28,8.73,July 27
11:28:30,8.74,July 27
11:28:32,8.73,July 27
11:28:34,8.74,July 27
11:28:36,8.73,July 27
11:28:38,8.73,July 27
11:28:40,8.73,July 27
11:28:42,8.74,July 27
11:28:44,8.74,July 27
11:28:46,8.73,July 27
11:28:48,8.73,July 27
11:28:50,8.73,July 27
11:28:52,8.73,July 27
11:28:54,8.74,July 27
11:28:56,8.73,July 27
11:28:58,8.74,July 27
11:29:00,8.73,July 27
11:29:02,8.73,July 27
11:29:04,8.73,July 27
11:29:06,8.73,July 27
11:29:08,8.74,July 27
11:29:10,8.74,July 27
11:29:12,8.73,July 27
11:29:14,8.73,July 27
11:29:16,8.73,July 27
11:29:18,8.73,July 27
11:29:20,8.73,July 27
11:29:22,8.74,July 27
11:29:24,8.73,July 27
11:29:26,8.74,July 27
11:29:28,8.73,July 27
11:29:30,8.73,July 27
11:29:32,8.73,July 27
11:29:34,8.73,July 27
11:29:36,8.73,July 27
11:29:38,8.74,July 27
11:29:40,8.73,July 27
11:29:42,8.73,July 27
11:29:44,8.73,July 27
11:29:46,8.73,July 27
11:29:48,8.73,July 27
11:29:50,8.74,July 27
11:29:52,8.73,July 27
11:29:54,8.73,July 27
11:29:56,8.73,July 27
11:29:58,8.74,July 27
11:30:00,8.73,July 27
11:30:02,8.73,July 27
11:30:04,8.73,July 27
11:30:06,8.73,July 27
11:30:08,8.75,July 27
11:30:10,8.76,July 27
11:30:12,8.77,July 27
11:30:14,8.78,July 27
11:30:16,8.78,July 27
11:30:18,8.78,July 27
11:30:20,8.78,July 27
11:30:22,8.78,July 27
11:30:24,8.78,July 27
11:30:26,8.79,July 27
11:30:28,8.79,July 27
11:30:30,8.79,July 27
11:30:32,8.79,July 27
11:30:34,8.79,July 27
11:30:36,8.79,July 27
11:30:38,8.8,July 27
11:30:40,8.8,July 27
11:30:42,8.8,July 27
11:30:44,8.8,July 27
11:30:46,8.8,July 27
11:30:48,8.8,July 27
11:30:50,8.8,July 27
11:30:52,8.8,July 27
11:30:54,8.73,July 27
11:30:56,8.72,July 27
11:30:58,8.72,July 27
11:31:00,8.73,July 27
11:31:02,8.73,July 27
11:31:04,8.73,July 27
11:31:06,8.73,July 27
11:31:08,8.73,July 27
11:31:10,8.73,July 27
11:31:12,8.73,July 27
11:31:14,8.73,July 27
11:31:16,8.73,July 27
11:31:18,8.73,July 27
11:31:20,8.73,July 27
11:31:22,8.73,July 27
11:31:24,8.73,July 27
11:31:26,8.74,July 27
11:31:28,8.74,July 27
11:31:30,8.73,July 27
11:31:32,8.73,July 27
11:31:34,8.73,July 27
11:31:36,8.74,July 27
11:31:38,8.74,July 27
11:31:40,8.74,July 27
11:31:42,8.74,July 27
11:31:44,8.74,July 27
11:31:46,8.74,July 27
11:31:48,8.74,July 27
11:31:50,8.74,July 27
11:31:52,8.74,July 27
11:31:54,8.74,July 27
11:31:56,8.74,July 27
11:31:58,8.74,July 27
11:32:00,8.74,July 27
11:32:02,8.74,July 27
11:32:04,8.74,July 27
11:32:06,8.74,July 27
11:32:08,8.74,July 27
11:32:10,8.74,July 27
11:32:12,8.74,July 27
11:32:14,8.74,July 27
11:32:16,8.74,July 27
11:32:18,8.74,July 27
11:32:20,8.74,July 27
11:32:22,8.74,July 27
11:32:24,8.74,July 27
11:32:26,8.74,July 27
11:32:28,8.74,July 27
11:32:30,8.74,July 27
11:32:32,8.74,July 27
11:32:34,8.74,July 27
11:32:36,8.74,July 27
11:32:38,8.74,July 27
11:32:40,8.74,July 27
11:32:42,8.74,July 27
11:32:44,8.74,July 27
11:32:46,8.74,July 27
11:32:48,8.74,July 27
11:32:50,8.74,July 27
11:32:52,8.74,July 27
11:32:54,8.74,July 27
11:32:56,8.74,July 27
11:32:58,8.74,July 27
11:33:00,8.74,July 27
11:33:02,8.74,July 27
11:33:04,8.73,July 27
11:33:06,8.73,July 27
11:33:08,8.73,July 27
11:33:10,8.73,July 27
11:33:12,8.73,July 27
11:33:14,8.73,July 27
11:33:16,8.73,July 27
11:33:18,8.73,July 27
11:33:20,8.73,July 27
11:33:22,8.73,July 27
11:33:24,8.73,July 27
11:33:26,8.73,July 27
11:33:28,8.73,July 27
11:33:30,8.73,July 27
11:33:32,8.74,July 27
11:33:34,8.73,July 27
11:33:36,8.73,July 27
11:33:38,8.73,July 27
11:33:40,8.73,July 27
11:33:42,8.73,July 27
11:33:44,8.73,July 27
11:33:46,8.73,July 27
11:33:48,8.73,July 27
11:33:50,8.73,July 27
11:33:52,8.73,July 27
11:33:54,8.74,July 27
11:33:56,8.74,July 27
11:33:58,8.74,July 27
11:34:00,8.73,July 27
11:34:02,8.73,July 27
11:34:04,8.73,July 27
11:34:06,8.73,July 27
11:34:08,8.73,July 27
11:34:10,8.73,July 27
11:34:12,8.73,July 27
11:34:14,8.73,July 27
11:34:16,8.73,July 27
11:34:18,8.73,July 27
11:34:20,8.73,July 27
11:34:22,8.73,July 27
11:34:24,8.73,July 27
11:34:26,8.73,July 27
11:34:28,8.73,July 27
11:34:30,8.74,July 27
11:34:32,8.73,July 27
11:34:34,8.74,July 27
11:34:36,8.74,July 27
11:34:38,8.73,July 27
11:34:40,8.73,July 27
11:34:42,8.74,July 27
11:34:44,8.74,July 27
11:34:46,8.74,July 27
11:34:48,8.74,July 27
11:34:50,8.74,July 27
11:34:52,8.74,July 27
11:34:54,8.73,July 27
11:34:56,8.74,July 27
11:34:58,8.74,July 27
11:35:00,8.74,July 27
11:35:02,8.74,July 27
11:35:04,8.74,July 27
11:35:06,8.74,July 27
11:35:08,8.74,July 27
11:35:10,8.74,July 27
11:35:12,8.74,July 27
11:35:14,8.73,July 27
11:35:16,8.74,July 27
11:35:18,8.73,July 27
11:35:20,8.73,July 27
11:35:22,8.73,July 27
11:35:24,8.73,July 27
11:35:26,8.73,July 27
11:35:28,8.73,July 27
11:35:30,8.72,July 27
11:35:32,8.73,July 27
11:35:34,8.72,July 27
11:35:36,8.73,July 27
11:35:38,8.73,July 27
11:35:40,8.73,July 27
11:35:42,8.73,July 27
11:35:44,8.73,July 27
11:35:46,8.73,July 27
11:35:48,8.72,July 27
11:35:50,8.73,July 27
11:35:52,8.73,July 27
11:35:54,8.72,July 27
11:35:56,8.73,July 27
11:35:58,8.73,July 27
11:36:00,8.73,July 27
11:36:02,8.73,July 27
11:36:04,8.72,July 27
11:36:06,8.72,July 27
11:36:08,8.72,July 27
11:36:10,8.72,July 27
11:36:12,8.72,July 27
11:36:14,8.73,July 27
11:36:16,8.73,July 27
11:36:18,8.72,July 27
11:36:20,8.72,July 27
11:36:22,8.72,July 27
11:36:24,8.72,July 27
11:36:26,8.72,July 27
11:36:28,8.72,July 27
11:36:30,8.73,July 27
11:36:32,8.72,July 27
11:36:34,8.72,July 27
11:36:36,8.73,July 27
11:36:38,8.73,July 27
11:36:40,8.72,July 27
11:36:42,8.72,July 27
11:36:44,8.72,July 27
11:36:46,8.73,July 27
11:36:48,8.72,July 27
11:36:50,8.72,July 27
11:36:52,8.72,July 27
11:36:54,8.72,July 27
11:36:56,8.73,July 27
11:36:58,8.72,July 27
11:37:00,8.73,July 27
11:37:02,8.72,July 27
11:37:04,8.72,July 27
11:37:06,8.72,July 27
11:37:08,8.72,July 27
11:37:10,8.72,July 27
11:37:12,8.72,July 27
11:37:14,8.72,July 27
11:37:16,8.72,July 27
11:37:18,8.72,July 27
11:37:20,8.72,July 27
11:37:22,8.72,July 27
11:37:24,8.72,July 27
11:37:26,8.72,July 27
11:37:28,8.72,July 27
11:37:30,8.72,July 27
11:37:32,8.72,July 27
11:37:34,8.72,July 27
11:37:36,8.72,July 27
11:37:38,8.72,July 27
11:37:40,8.72,July 27
11:37:42,8.72,July 27
11:37:44,8.72,July 27
11:37:46,8.72,July 27
11:37:48,8.72,July 27
11:37:50,8.72,July 27
11:37:52,8.72,July 27
11:37:54,8.72,July 27
11:37:56,8.72,July 27
11:37:58,8.72,July 27
11:38:00,8.72,July 27
11:38:02,8.72,July 27
11:38:04,8.73,July 27
11:38:06,8.72,July 27
11:38:08,8.72,July 27
11:38:10,8.72,July 27
11:38:12,8.72,July 27
11:38:14,8.72,July 27
11:38:16,8.72,July 27
11:38:18,8.72,July 27
11:38:20,8.73,July 27
11:38:22,8.73,July 27
11:38:24,8.72,July 27
11:38:26,8.72,July 27
11:38:28,8.72,July 27
11:38:30,8.73,July 27
11:38:32,8.72,July 27
11:38:34,8.72,July 27
11:38:36,8.72,July 27
11:38:38,8.72,July 27
11:38:40,8.72,July 27
11:38:42,8.72,July 27
11:38:44,8.72,July 27
11:38:46,8.72,July 27
11:38:48,8.72,July 27
11:38:50,8.72,July 27
11:38:52,8.72,July 27
11:38:54,8.73,July 27
11:38:56,8.72,July 27
11:38:58,8.72,July 27
11:39:00,8.73,July 27
11:39:02,8.72,July 27
11:39:04,8.72,July 27
11:39:06,8.72,July 27
11:39:08,8.73,July 27
11:39:10,8.73,July 27
11:39:12,8.72,July 27
11:39:14,8.73,July 27
11:39:16,8.73,July 27
11:39:18,8.72,July 27
11:39:20,8.72,July 27
11:39:22,8.73,July 27
11:39:24,8.72,July 27
11:39:26,8.72,July 27
11:39:28,8.72,July 27
11:39:30,8.72,July 27
11:39:32,8.72,July 27
11:39:34,8.73,July 27
11:39:36,8.73,July 27
11:39:38,8.73,July 27
11:39:40,8.72,July 27
11:39:42,8.73,July 27
11:39:44,8.73,July 27
11:39:46,8.73,July 27
11:39:48,8.73,July 27
11:39:50,8.73,July 27
11:39:52,8.73,July 27
11:39:54,8.73,July 27
11:39:56,8.73,July 27
11:39:58,8.73,July 27
11:40:00,8.73,July 27
11:40:02,8.72,July 27
11:40:04,8.72,July 27
11:40:06,8.72,July 27
11:40:08,8.72,July 27
11:40:10,8.72,July 27
11:40:12,8.72,July 27
11:40:14,8.72,July 27
11:40:16,8.72,July 27
11:40:18,8.72,July 27
11:40:20,8.72,July 27
11:40:22,8.73,July 27
11:40:24,8.72,July 27
11:40:26,8.72,July 27
11:40:28,8.72,July 27
11:40:30,8.72,July 27
11:40:32,8.72,July 27
11:40:34,8.72,July 27
11:40:36,8.72,July 27
11:40:38,8.72,July 27
11:40:40,8.72,July 27
11:40:42,8.72,July 27
11:40:44,8.72,July 27
11:40:46,8.73,July 27
11:40:48,8.73,July 27
11:40:50,8.73,July 27
11:40:52,8.73,July 27
11:40:54,8.73,July 27
11:40:56,8.73,July 27
11:40:58,8.72,July 27
11:41:00,8.73,July 27
11:41:02,8.73,July 27
11:41:04,8.72,July 27
11:41:06,8.72,July 27
11:41:08,8.73,July 27
11:41:10,8.72,July 27
11:41:12,8.72,July 27
11:41:14,8.72,July 27
11:41:16,8.72,July 27
11:41:18,8.72,July 27
11:41:20,8.72,July 27
11:41:22,8.72,July 27
11:41:24,8.72,July 27
11:41:26,8.73,July 27
11:41:28,8.72,July 27
11:41:30,8.73,July 27
11:41:32,8.73,July 27
11:41:34,8.72,July 27
11:41:36,8.72,July 27
11:41:38,8.72,July 27
11:41:40,8.72,July 27
11:41:42,8.72,July 27
11:41:44,8.72,July 27
11:41:46,8.72,July 27
11:41:48,8.72,July 27
11:41:50,8.73,July 27
11:41:52,8.73,July 27
11:41:54,8.73,July 27
11:41:56,8.72,July 27
11:41:58,8.73,July 27
11:42:00,8.72,July 27
11:42:02,8.72,July 27
11:42:04,8.73,July 27
11:42:06,8.72,July 27
11:42:08,8.72,July 27
11:42:10,8.72,July 27
11:42:12,8.72,July 27
11:42:14,8.72,July 27
11:42:16,8.73,July 27
11:42:18,8.73,July 27
11:42:20,8.72,July 27
11:42:22,8.72,July 27
11:42:24,8.72,July 27
11:42:26,8.72,July 27
11:42:28,8.72,July 27
11:42:30,8.72,July 27
11:42:32,8.72,July 27
11:42:34,8.72,July 27
11:42:36,8.72,July 27
11:42:38,8.72,July 27
11:42:40,8.72,July 27
11:42:42,8.72,July 27
11:42:44,8.72,July 27
11:42:46,8.72,July 27
11:42:48,8.72,July 27
11:42:50,8.72,July 27
11:42:52,8.72,July 27
11:42:54,8.72,July 27
11:42:56,8.72,July 27
11:42:58,8.72,July 27
11:43:00,8.72,July 27
11:43:02,8.72,July 27
11:43:04,8.72,July 27
11:43:06,8.72,July 27
11:43:08,8.72,July 27
11:43:10,8.72,July 27
11:43:12,8.72,July 27
11:43:14,8.72,July 27
11:43:16,8.72,July 27
11:43:18,8.72,July 27
11:43:20,8.72,July 27
11:43:22,8.72,July 27
11:43:24,8.72,July 27
11:43:26,8.73,July 27
11:43:28,8.73,July 27
11:43:30,8.72,July 27
11:43:32,8.72,July 27
11:43:34,8.72,July 27
11:43:36,8.72,July 27
11:43:38,8.73,July 27
11:43:40,8.73,July 27
11:43:42,8.72,July 27
11:43:44,8.73,July 27
11:43:46,8.73,July 27
11:43:48,8.72,July 27
11:43:50,8.72,July 27
11:43:52,8.72,July 27
11:43:54,8.72,July 27
11:43:56,8.72,July 27
11:43:58,8.73,July 27
11:44:00,8.73,July 27
11:44:02,8.73,July 27
11:44:04,8.73,July 27
11:44:06,8.73,July 27
11:44:08,8.73,July 27
11:44:10,8.73,July 27
11:44:12,8.73,July 27
11:44:14,8.73,July 27
11:44:16,8.73,July 27
11:44:18,8.72,July 27
11:44:20,8.73,July 27
11:44:22,8.73,July 27
11:44:24,8.73,July 27
11:44:26,8.73,July 27
11:44:28,8.73,July 27
11:44:30,8.73,July 27
11:44:32,8.73,July 27
11:44:34,8.73,July 27
11:44:36,8.73,July 27
11:44:38,8.73,July 27
11:44:40,8.72,July 27
11:44:42,8.73,July 27
11:44:44,8.73,July 27
11:44:46,8.73,July 27
11:44:48,8.73,July 27
11:44:50,8.73,July 27
11:44:52,8.73,July 27
11:44:54,8.73,July 27
11:44:56,8.73,July 27
11:44:58,8.73,July 27
11:45:00,8.73,July 27
11:45:02,8.73,July 27
11:45:04,8.73,July 27
11:45:06,8.73,July 27
11:45:08,8.73,July 27
11:45:10,8.73,July 27
11:45:12,8.73,July 27
11:45:14,8.73,July 27
11:45:16,8.72,July 27
11:45:18,8.72,July 27
11:45:20,8.72,July 27
11:45:22,8.72,July 27
11:45:24,8.72,July 27
11:45:26,8.72,July 27
11:45:28,8.72,July 27
11:45:30,8.72,July 27
11:45:32,8.72,July 27
11:45:34,8.72,July 27
11:45:36,8.72,July 27
11:45:38,8.72,July 27
11:45:40,8.72,July 27
11:45:42,8.72,July 27
11:45:44,8.72,July 27
11:45:46,8.73,July 27
11:45:48,8.72,July 27
11:45:50,8.72,July 27
11:45:52,8.72,July 27
11:45:54,8.72,July 27
11:45:56,8.72,July 27
11:45:58,8.72,July 27
11:46:00,8.72,July 27
11:46:02,8.72,July 27
11:46:04,8.72,July 27
11:46:06,8.72,July 27
11:46:08,8.72,July 27
11:46:10,8.72,July 27
11:46:12,8.72,July 27
11:46:14,8.72,July 27
11:46:16,8.72,July 27
11:46:18,8.72,July 27
11:46:20,8.72,July 27
11:46:22,8.72,July 27
11:46:24,8.72,July 27
11:46:26,8.72,July 27
11:46:28,8.72,July 27
11:46:30,8.72,July 27
11:46:32,8.72,July 27
11:46:34,8.73,July 27
11:46:36,8.73,July 27
11:46:38,8.73,July 27
11:46:40,8.72,July 27
11:46:42,8.73,July 27
11:46:44,8.73,July 27
11:46:46,8.72,July 27
11:46:48,8.72,July 27
11:46:50,8.72,July 27
11:46:52,8.72,July 27
11:46:54,8.72,July 27
11:46:56,8.72,July 27
11:46:58,8.72,July 27
11:47:00,8.72,July 27
11:47:02,8.72,July 27
11:47:04,8.72,July 27
11:47:06,8.72,July 27
11:47:08,8.72,July 27
11:47:10,8.72,July 27
11:47:12,8.72,July 27
11:47:14,8.73,July 27
11:47:16,8.73,July 27
11:47:18,8.73,July 27
11:47:20,8.73,July 27
11:47:22,8.73,July 27
11:47:24,8.73,July 27
11:47:26,8.72,July 27
11:47:28,8.71,July 27
11:47:30,8.72,July 27
11:47:32,8.72,July 27
11:47:34,8.72,July 27
11:47:36,8.72,July 27
11:47:38,8.72,July 27
11:47:40,8.72,July 27
11:47:42,8.72,July 27
11:47:44,8.72,July 27
11:47:46,8.72,July 27
11:47:48,8.72,July 27
11:47:50,8.72,July 27
11:47:52,8.72,July 27
11:47:54,8.72,July 27
11:47:56,8.72,July 27
11:47:58,8.72,July 27
11:48:00,8.72,July 27
11:48:02,8.72,July 27
11:48:04,8.72,July 27
11:48:06,8.72,July 27
11:48:08,8.72,July 27
11:48:10,8.72,July 27
11:48:12,8.72,July 27
11:48:14,8.73,July 27
11:48:16,8.73,July 27
11:48:18,8.72,July 27
11:48:20,8.72,July 27
11:48:22,8.73,July 27
11:48:24,8.73,July 27
11:48:26,8.72,July 27
11:48:28,8.72,July 27
11:48:30,8.72,July 27
11:48:32,8.72,July 27
11:48:34,8.72,July 27
11:48:36,8.72,July 27
11:48:38,8.72,July 27
11:48:40,8.72,July 27
11:48:42,8.72,July 27
11:48:44,8.72,July 27
11:48:46,8.72,July 27
11:48:48,8.72,July 27
11:48:50,8.72,July 27
11:48:52,8.72,July 27
11:48:54,8.72,July 27
11:48:56,8.72,July 27
11:48:58,8.72,July 27
11:49:00,8.72,July 27
11:49:02,8.72,July 27
11:49:04,8.72,July 27
11:49:06,8.72,July 27
11:49:08,8.72,July 27
11:49:10,8.72,July 27
11:49:12,8.73,July 27
11:49:14,8.72,July 27
11:49:16,8.72,July 27
11:49:18,8.72,July 27
11:49:20,8.72,July 27
11:49:22,8.72,July 27
11:49:24,8.72,July 27
11:49:26,8.72,July 27
11:49:28,8.73,July 27
11:49:30,8.73,July 27
11:49:32,8.73,July 27
11:49:34,8.73,July 27
11:49:36,8.72,July 27
11:49:38,8.73,July 27
11:49:40,8.73,July 27
11:49:42,8.73,July 27
11:49:44,8.72,July 27
11:49:46,8.72,July 27
11:49:48,8.72,July 27
11:49:50,8.72,July 27
11:49:52,8.72,July 27
11:49:54,8.72,July 27
11:49:56,8.72,July 27
11:49:58,8.72,July 27
11:50:00,8.72,July 27
11:50:02,8.72,July 27
11:50:04,8.72,July 27
11:50:06,8.72,July 27
11:50:08,8.72,July 27
11:50:10,8.72,July 27
11:50:12,8.72,July 27
11:50:14,8.72,July 27
11:50:16,8.72,July 27
11:50:18,8.72,July 27
11:50:20,8.72,July 27
11:50:22,8.72,July 27
11:50:24,8.72,July 27
11:50:26,8.74,July 27
11:50:28,8.74,July 27
11:50:30,8.75,July 27
11:50:32,8.76,July 27
11:50:34,8.76,July 27
11:50:36,8.76,July 27
11:50:38,8.77,July 27
11:50:40,8.77,July 27
11:50:42,8.77,July 27
11:50:44,8.77,July 27
11:50:46,8.77,July 27
11:50:48,8.78,July 27
11:50:50,8.78,July 27
11:50:52,8.78,July 27
11:50:54,8.78,July 27
11:50:56,8.78,July 27
11:50:58,8.78,July 27
11:51:00,8.78,July 27
11:51:02,8.78,July 27
11:51:04,8.78,July 27
11:51:06,8.78,July 27
11:51:08,8.75,July 27
11:51:10,8.7,July 27
11:51:12,8.71,July 27
11:51:14,8.72,July 27
11:51:16,8.7,July 27
11:51:18,8.72,July 27
11:51:20,8.72,July 27
11:51:22,8.71,July 27
11:51:24,8.71,July 27
11:51:26,8.72,July 27
11:51:28,8.72,July 27
11:51:30,8.73,July 27
11:51:32,8.73,July 27
11:51:34,8.72,July 27
11:51:36,8.72,July 27
11:51:38,8.73,July 27
11:51:40,8.72,July 27
11:51:42,8.72,July 27
11:51:44,8.72,July 27
11:51:46,8.73,July 27
11:51:48,8.74,July 27
11:51:50,8.73,July 27
11:51:52,8.72,July 27
11:51:54,8.73,July 27
11:51:56,8.73,July 27
11:51:58,8.73,July 27
11:52:00,8.73,July 27
11:52:02,8.73,July 27
11:52:04,8.73,July 27
11:52:06,8.73,July 27
11:52:08,8.73,July 27
11:52:10,8.73,July 27
11:52:12,8.72,July 27
11:52:14,8.73,July 27
11:52:16,8.73,July 27
11:52:18,8.73,July 27
11:52:20,8.72,July 27
11:52:22,8.73,July 27
11:52:24,8.73,July 27
11:52:26,8.73,July 27
11:52:28,8.74,July 27
11:52:30,8.73,July 27
11:52:32,8.73,July 27
11:52:34,8.72,July 27
11:52:36,8.73,July 27
11:52:38,8.72,July 27
11:52:40,8.73,July 27
11:52:42,8.74,July 27
11:52:44,8.72,July 27
11:52:46,8.72,July 27
11:52:48,8.72,July 27
11:52:50,8.73,July 27
11:52:52,8.73,July 27
11:52:54,8.73,July 27
11:52:56,8.74,July 27
11:52:58,8.74,July 27
11:53:00,8.74,July 27
11:53:02,8.74,July 27
11:53:04,8.73,July 27
11:53:06,8.71,July 27
11:53:08,8.72,July 27
11:53:10,8.73,July 27
11:53:12,8.74,July 27
11:53:14,8.73,July 27
11:53:16,8.72,July 27
11:53:18,8.73,July 27
11:53:20,8.72,July 27
11:53:22,8.73,July 27
11:53:24,8.73,July 27
11:53:26,8.74,July 27
11:53:28,8.74,July 27
11:53:30,8.74,July 27
11:53:32,8.74,July 27
11:53:34,8.73,July 27
11:53:36,8.73,July 27
11:53:38,8.74,July 27
11:53:40,8.73,July 27
11:53:42,8.73,July 27
11:53:44,8.73,July 27
11:53:46,8.73,July 27
11:53:48,8.73,July 27
11:53:50,8.72,July 27
11:53:52,8.73,July 27
11:53:54,8.72,July 27
11:53:56,8.72,July 27
11:53:58,8.72,July 27
11:54:00,8.73,July 27
11:54:02,8.73,July 27
11:54:04,8.73,July 27
11:54:06,8.74,July 27
11:54:08,8.73,July 27
11:54:10,8.73,July 27
11:54:12,8.72,July 27
11:54:14,8.73,July 27
11:54:16,8.74,July 27
11:54:18,8.74,July 27
11:54:20,8.73,July 27
11:54:22,8.74,July 27
11:54:24,8.73,July 27
11:54:26,8.73,July 27
11:54:28,8.73,July 27
11:54:30,8.72,July 27
11:54:32,8.73,July 27
11:54:34,8.72,July 27
11:54:36,8.73,July 27
11:54:38,8.73,July 27
11:54:40,8.72,July 27
11:54:42,8.72,July 27
11:54:44,8.73,July 27
11:54:46,8.73,July 27
11:54:48,8.74,July 27
11:54:50,8.72,July 27
11:54:52,8.73,July 27
11:54:54,8.74,July 27
11:54:56,8.74,July 27
11:54:58,8.73,July 27
11:55:00,8.74,July 27
11:55:02,8.73,July 27
11:55:04,8.74,July 27
11:55:06,8.73,July 27
11:55:08,8.73,July 27
11:55:10,8.72,July 27
11:55:12,8.73,July 27
11:55:14,8.72,July 27
11:55:16,8.73,July 27
11:55:18,8.73,July 27
11:55:20,8.73,July 27
11:55:22,8.72,July 27
11:55:24,8.73,July 27
11:55:26,8.73,July 27
11:55:28,8.72,July 27
11:55:30,8.72,July 27
11:55:32,8.72,July 27
11:55:34,8.73,July 27
11:55:36,8.73,July 27
11:55:38,8.73,July 27
11:55:40,8.73,July 27
11:55:42,8.73,July 27
11:55:44,8.73,July 27
11:55:46,8.72,July 27
11:55:48,8.72,July 27
11:55:50,8.72,July 27
11:55:52,8.72,July 27
11:55:54,8.73,July 27
11:55:56,8.73,July 27
11:55:58,8.73,July 27
11:56:00,8.73,July 27
11:56:02,8.74,July 27
11:56:04,8.73,July 27
11:56:06,8.74,July 27
11:56:08,8.74,July 27
11:56:10,8.73,July 27
11:56:12,8.73,July 27
11:56:14,8.72,July 27
11:56:16,8.72,July 27
11:56:18,8.72,July 27
11:56:20,8.73,July 27
11:56:22,8.74,July 27
11:56:24,8.73,July 27
11:56:26,8.72,July 27
11:56:28,8.73,July 27
11:56:30,8.73,July 27
11:56:32,8.72,July 27
11:56:34,8.73,July 27
11:56:36,8.72,July 27
11:56:38,8.73,July 27
11:56:40,8.74,July 27
11:56:42,8.74,July 27
11:56:44,8.74,July 27
11:56:46,8.74,July 27
11:56:48,8.72,July 27
11:56:50,8.73,July 27
11:56:52,8.74,July 27
11:56:54,8.73,July 27
11:56:56,8.73,July 27
11:56:58,8.73,July 27
11:57:00,8.73,July 27
11:57:02,8.73,July 27
11:57:04,8.73,July 27
11:57:06,8.73,July 27
11:57:08,8.73,July 27
11:57:10,8.74,July 27
11:57:12,8.74,July 27
11:57:14,8.72,July 27
11:57:16,8.73,July 27
11:57:18,8.73,July 27
11:57:20,8.73,July 27
11:57:22,8.73,July 27
11:57:24,8.73,July 27
11:57:26,8.72,July 27
11:57:28,8.73,July 27
11:57:30,8.74,July 27
11:57:32,8.74,July 27
11:57:34,8.74,July 27
11:57:36,8.74,July 27
11:57:38,8.73,July 27
11:57:40,8.73,July 27
11:57:42,8.73,July 27
11:57:44,8.72,July 27
11:57:46,8.72,July 27
11:57:48,8.71,July 27
11:57:50,8.73,July 27
11:57:52,8.73,July 27
11:57:54,8.73,July 27
11:57:56,8.73,July 27
11:57:58,8.74,July 27
11:58:00,8.73,July 27
11:58:02,8.73,July 27
11:58:04,8.73,July 27
11:58:06,8.74,July 27
11:58:08,8.72,July 27
11:58:10,8.72,July 27
11:58:12,8.73,July 27
11:58:14,8.73,July 27
11:58:16,8.73,July 27
11:58:18,8.72,July 27
11:58:20,8.72,July 27
11:58:22,8.73,July 27
11:58:24,8.73,July 27
11:58:26,8.73,July 27
11:58:28,8.74,July 27
11:58:30,8.74,July 27
11:58:32,8.73,July 27
11:58:34,8.73,July 27
11:58:36,8.73,July 27
11:58:38,8.74,July 27
11:58:40,8.74,July 27
11:58:42,8.71,July 27
11:58:44,8.72,July 27
11:58:46,8.73,July 27
11:58:48,8.72,July 27
11:58:50,8.73,July 27
11:58:52,8.73,July 27
11:58:54,8.74,July 27
11:58:56,8.74,July 27
11:58:58,8.74,July 27
11:59:00,8.74,July 27
11:59:02,8.72,July 27
11:59:04,8.73,July 27
11:59:06,8.74,July 27
11:59:08,8.74,July 27
11:59:10,8.73,July 27
11:59:12,8.73,July 27
11:59:14,8.73,July 27
11:59:16,8.72,July 27
11:59:18,8.73,July 27
11:59:20,8.74,July 27
11:59:22,8.74,July 27
11:59:24,8.74,July 27
11:59:26,8.73,July 27
11:59:28,8.73,July 27
11:59:30,8.73,July 27
11:59:32,8.74,July 27
11:59:34,8.74,July 27
11:59:36,8.73,July 27
11:59:38,8.74,July 27
11:59:40,8.74,July 27
11:59:42,8.72,July 27
11:59:44,8.72,July 27
11:59:46,8.72,July 27
11:59:48,8.72,July 27
11:59:50,8.73,July 27
11:59:52,8.73,July 27
11:59:54,8.74,July 27
11:59:56,8.73,July 27
11:59:58,8.73,July 27
12:00:00,8.73,July 27
12:00:02,8.73,July 27
12:00:04,8.72,July 27
12:00:06,8.73,July 27
12:00:08,8.73,July 27
