Time,pH,Experiment
02:32:23,8.68,August 3-4
02:32:25,8.68,August 3-4
02:32:27,8.68,August 3-4
02:32:29,8.68,August 3-4
02:32:31,8.68,August 3-4
02:32:33,8.68,August 3-4
02:32:35,8.69,August 3-4
02:32:37,8.69,August 3-4
02:32:39,8.69,August 3-4
02:32:41,8.69,August 3-4
02:32:43,8.69,August 3-4
02:32:45,8.68,August 3-4
02:32:47,8.69,August 3-4
02:32:49,8.69,August 3-4
02:32:51,8.69,August 3-4
02:32:53,8.68,August 3-4
02:32:55,8.69,August 3-4
02:32:57,8.68,August 3-4
02:32:59,8.68,August 3-4
02:33:01,8.69,August 3-4
02:33:03,8.69,August 3-4
02:33:05,8.69,August 3-4
02:33:07,8.68,August 3-4
02:33:09,8.69,August 3-4
02:33:11,8.69,August 3-4
02:33:13,8.69,August 3-4
02:33:15,8.69,August 3-4
02:33:17,8.69,August 3-4
02:33:19,8.68,August 3-4
02:33:21,8.68,August 3-4
02:33:23,8.69,August 3-4
02:33:25,8.69,August 3-4
02:33:27,8.69,August 3-4
02:33:29,8.69,August 3-4
02:33:31,8.69,August 3-4
02:33:33,8.69,August 3-4
02:33:35,8.69,August 3-4
02:33:37,8.69,August 3-4
02:33:39,8.69,August 3-4
02:33:41,8.68,August 3-4
02:33:43,8.69,August 3-4
02:33:45,8.69,August 3-4
02:33:47,8.69,August 3-4
02:33:49,8.69,August 3-4
02:33:51,8.69,August 3-4
02:33:53,8.69,August 3-4
02:33:55,8.69,August 3-4
02:33:57,8.69,August 3-4
02:33:59,8.7,August 3-4
02:34:01,8.69,August 3-4
02:34:03,8.69,August 3-4
02:34:05,8.69,August 3-4
02:34:07,8.69,August 3-4
02:34:09,8.69,August 3-4
02:34:11,8.69,August 3-4
02:34:13,8.69,August 3-4
02:34:15,8.69,August 3-4
02:34:17,8.69,August 3-4
02:34:19,8.69,August 3-4
02:34:21,8.69,August 3-4
02:34:23,8.69,August 3-4
02:34:25,8.69,August 3-4
02:34:27,8.69,August 3-4
02:34:29,8.69,August 3-4
02:34:31,8.69,August 3-4
02:34:33,8.69,August 3-4
02:34:35,8.69,August 3-4
02:34:37,8.69,August 3-4
02:34:39,8.69,August 3-4
02:34:41,8.69,August 3-4
02:34:43,8.69,August 3-4
02:34:45,8.69,August 3-4
02:34:47,8.69,August 3-4
02:34:49,8.69,August 3-4
02:34:51,8.7,August 3-4
02:34:53,8.7,August 3-4
02:34:55,8.69,August 3-4
02:34:57,8.69,August 3-4
02:34:59,8.69,August 3-4
02:35:01,8.69,August 3-4
02:35:03,8.69,August 3-4
02:35:05,8.69,August 3-4
02:35:07,8.69,August 3-4
02:35:09,8.69,August 3-4
02:35:11,8.69,August 3-4
02:35:13,8.69,August 3-4
02:35:15,8.69,August 3-4
02:35:17,8.69,August 3-4
02:35:19,8.69,August 3-4
02:35:21,8.7,August 3-4
02:35:23,8.7,August 3-4
02:35:25,8.7,August 3-4
02:35:27,8.69,August 3-4
02:35:29,8.69,August 3-4
02:35:31,8.7,August 3-4
02:35:33,8.69,August 3-4
02:35:35,8.69,August 3-4
02:35:37,8.69,August 3-4
02:35:39,8.7,August 3-4
02:35:41,8.69,August 3-4
02:35:43,8.69,August 3-4
02:35:45,8.69,August 3-4
02:35:47,8.69,August 3-4
02:35:49,8.69,August 3-4
02:35:51,8.69,August 3-4
02:35:53,8.69,August 3-4
02:35:55,8.7,August 3-4
02:35:57,8.69,August 3-4
02:35:59,8.69,August 3-4
02:36:01,8.69,August 3-4
02:36:03,8.7,August 3-4
02:36:05,8.69,August 3-4
02:36:07,8.69,August 3-4
02:36:09,8.69,August 3-4
02:36:11,8.69,August 3-4
02:36:13,8.7,August 3-4
02:36:15,8.7,August 3-4
02:36:17,8.69,August 3-4
02:36:19,8.69,August 3-4
02:36:21,8.7,August 3-4
02:36:23,8.7,August 3-4
02:36:25,8.7,August 3-4
02:36:27,8.69,August 3-4
02:36:29,8.69,August 3-4
02:36:31,8.69,August 3-4
02:36:33,8.7,August 3-4
02:36:35,8.69,August 3-4
02:36:37,8.69,August 3-4
02:36:39,8.7,August 3-4
02:36:41,8.7,August 3-4
02:36:43,8.7,August 3-4
02:36:45,8.7,August 3-4
02:36:47,8.7,August 3-4
02:36:49,8.7,August 3-4
02:36:51,8.7,August 3-4
02:36:53,8.7,August 3-4
02:36:55,8.7,August 3-4
02:36:57,8.69,August 3-4
02:36:59,8.69,August 3-4
02:37:01,8.69,August 3-4
02:37:03,8.69,August 3-4
02:37:05,8.69,August 3-4
02:37:07,8.69,August 3-4
02:37:09,8.69,August 3-4
02:37:11,8.69,August 3-4
02:37:13,8.69,August 3-4
02:37:15,8.7,August 3-4
02:37:17,8.7,August 3-4
02:37:19,8.7,August 3-4
02:37:21,8.69,August 3-4
02:37:23,8.69,August 3-4
02:37:25,8.69,August 3-4
02:37:27,8.7,August 3-4
02:37:29,8.7,August 3-4
02:37:31,8.7,August 3-4
02:37:33,8.69,August 3-4
02:37:35,8.69,August 3-4
02:37:37,8.69,August 3-4
02:37:39,8.69,August 3-4
02:37:41,8.69,August 3-4
02:37:43,8.69,August 3-4
02:37:45,8.69,August 3-4
02:37:47,8.69,August 3-4
02:37:49,8.69,August 3-4
02:37:51,8.7,August 3-4
02:37:53,8.7,August 3-4
02:37:55,8.69,August 3-4
02:37:57,8.7,August 3-4
02:37:59,8.7,August 3-4
02:38:01,8.7,August 3-4
02:38:03,8.7,August 3-4
02:38:05,8.7,August 3-4
02:38:07,8.7,August 3-4
02:38:09,8.7,August 3-4
02:38:11,8.69,August 3-4
02:38:13,8.69,August 3-4
02:38:15,8.69,August 3-4
02:38:17,8.69,August 3-4
02:38:19,8.7,August 3-4
02:38:21,8.7,August 3-4
02:38:23,8.69,August 3-4
02:38:25,8.69,August 3-4
02:38:27,8.69,August 3-4
02:38:29,8.69,August 3-4
02:38:31,8.69,August 3-4
02:38:33,8.7,August 3-4
02:38:35,8.7,August 3-4
02:38:37,8.7,August 3-4
02:38:39,8.7,August 3-4
02:38:41,8.7,August 3-4
02:38:43,8.7,August 3-4
02:38:45,8.7,August 3-4
02:38:47,8.7,August 3-4
02:38:49,8.7,August 3-4
02:38:51,8.7,August 3-4
02:38:53,8.7,August 3-4
02:38:55,8.7,August 3-4
02:38:57,8.7,August 3-4
02:38:59,8.7,August 3-4
02:39:01,8.69,August 3-4
02:39:03,8.69,August 3-4
02:39:05,8.69,August 3-4
02:39:07,8.69,August 3-4
02:39:09,8.7,August 3-4
02:39:11,8.7,August 3-4
02:39:13,8.7,August 3-4
02:39:15,8.7,August 3-4
02:39:17,8.7,August 3-4
02:39:19,8.7,August 3-4
02:39:21,8.7,August 3-4
02:39:23,8.7,August 3-4
02:39:25,8.69,August 3-4
02:39:27,8.7,August 3-4
02:39:29,8.7,August 3-4
02:39:31,8.7,August 3-4
02:39:33,8.69,August 3-4
02:39:35,8.69,August 3-4
02:39:37,8.7,August 3-4
02:39:39,8.7,August 3-4
02:39:41,8.7,August 3-4
02:39:43,8.7,August 3-4
02:39:45,8.7,August 3-4
02:39:47,8.7,August 3-4
02:39:49,8.7,August 3-4
02:39:51,8.7,August 3-4
02:39:53,8.7,August 3-4
02:39:55,8.7,August 3-4
02:39:57,8.7,August 3-4
02:39:59,8.7,August 3-4
02:40:01,8.7,August 3-4
02:40:03,8.7,August 3-4
02:40:05,8.69,August 3-4
02:40:07,8.7,August 3-4
02:40:09,8.7,August 3-4
02:40:11,8.7,August 3-4
02:40:13,8.7,August 3-4
02:40:15,8.7,August 3-4
02:40:17,8.7,August 3-4
02:40:19,8.7,August 3-4
02:40:21,8.7,August 3-4
02:40:23,8.7,August 3-4
02:40:25,8.7,August 3-4
02:40:27,8.7,August 3-4
02:40:29,8.7,August 3-4
02:40:31,8.7,August 3-4
02:40:33,8.7,August 3-4
02:40:35,8.7,August 3-4
02:40:37,8.7,August 3-4
02:40:39,8.69,August 3-4
02:40:41,8.7,August 3-4
02:40:43,8.69,August 3-4
02:40:45,8.69,August 3-4
02:40:47,8.7,August 3-4
02:40:49,8.7,August 3-4
02:40:51,8.7,August 3-4
02:40:53,8.7,August 3-4
02:40:55,8.7,August 3-4
02:40:57,8.69,August 3-4
02:40:59,8.7,August 3-4
02:41:01,8.7,August 3-4
02:41:03,8.7,August 3-4
02:41:05,8.7,August 3-4
02:41:07,8.7,August 3-4
02:41:09,8.7,August 3-4
02:41:11,8.7,August 3-4
02:41:13,8.7,August 3-4
02:41:15,8.7,August 3-4
02:41:17,8.69,August 3-4
02:41:19,8.7,August 3-4
02:41:21,8.7,August 3-4
02:41:23,8.7,August 3-4
02:41:25,8.7,August 3-4
02:41:27,8.7,August 3-4
02:41:29,8.7,August 3-4
02:41:31,8.7,August 3-4
02:41:33,8.7,August 3-4
02:41:35,8.69,August 3-4
02:41:37,8.7,August 3-4
02:41:39,8.7,August 3-4
02:41:41,8.7,August 3-4
02:41:43,8.7,August 3-4
02:41:45,8.7,August 3-4
02:41:47,8.7,August 3-4
02:41:49,8.7,August 3-4
02:41:51,8.7,August 3-4
02:41:53,8.7,August 3-4
02:41:55,8.7,August 3-4
02:41:57,8.7,August 3-4
02:41:59,8.7,August 3-4
02:42:01,8.7,August 3-4
02:42:03,8.69,August 3-4
02:42:05,8.69,August 3-4
02:42:07,8.7,August 3-4
02:42:09,8.7,August 3-4
02:42:11,8.7,August 3-4
02:42:13,8.7,August 3-4
02:42:15,8.69,August 3-4
02:42:17,8.69,August 3-4
02:42:19,8.7,August 3-4
02:42:21,8.7,August 3-4
02:42:23,8.7,August 3-4
02:42:25,8.7,August 3-4
02:42:27,8.7,August 3-4
02:42:29,8.7,August 3-4
02:42:31,8.7,August 3-4
02:42:33,8.7,August 3-4
02:42:35,8.7,August 3-4
02:42:37,8.7,August 3-4
02:42:39,8.7,August 3-4
02:42:41,8.7,August 3-4
02:42:43,8.7,August 3-4
02:42:45,8.7,August 3-4
02:42:47,8.7,August 3-4
02:42:49,8.7,August 3-4
02:42:51,8.7,August 3-4
02:42:53,8.7,August 3-4
02:42:55,8.7,August 3-4
02:42:57,8.7,August 3-4
02:42:59,8.69,August 3-4
02:43:01,8.7,August 3-4
02:43:03,8.7,August 3-4
02:43:05,8.7,August 3-4
02:43:07,8.7,August 3-4
02:43:09,8.7,August 3-4
02:43:11,8.7,August 3-4
02:43:13,8.7,August 3-4
02:43:15,8.7,August 3-4
02:43:17,8.69,August 3-4
02:43:19,8.69,August 3-4
02:43:21,8.69,August 3-4
02:43:23,8.7,August 3-4
02:43:25,8.69,August 3-4
02:43:27,8.7,August 3-4
02:43:29,8.7,August 3-4
02:43:31,8.7,August 3-4
02:43:33,8.7,August 3-4
02:43:35,8.7,August 3-4
02:43:37,8.69,August 3-4
02:43:39,8.7,August 3-4
02:43:41,8.7,August 3-4
02:43:43,8.7,August 3-4
02:43:45,8.7,August 3-4
02:43:47,8.7,August 3-4
02:43:49,8.7,August 3-4
02:43:51,8.7,August 3-4
02:43:53,8.7,August 3-4
02:43:55,8.7,August 3-4
02:43:57,8.7,August 3-4
02:43:59,8.7,August 3-4
02:44:01,8.7,August 3-4
02:44:03,8.7,August 3-4
02:44:05,8.7,August 3-4
02:44:07,8.7,August 3-4
02:44:09,8.7,August 3-4
02:44:11,8.7,August 3-4
02:44:13,8.7,August 3-4
02:44:15,8.7,August 3-4
02:44:17,8.7,August 3-4
02:44:19,8.7,August 3-4
02:44:21,8.69,August 3-4
02:44:23,8.7,August 3-4
02:44:25,8.7,August 3-4
02:44:27,8.7,August 3-4
02:44:29,8.7,August 3-4
02:44:31,8.7,August 3-4
02:44:33,8.7,August 3-4
02:44:35,8.7,August 3-4
02:44:37,8.7,August 3-4
02:44:39,8.7,August 3-4
02:44:41,8.7,August 3-4
02:44:43,8.7,August 3-4
02:44:45,8.7,August 3-4
02:44:47,8.7,August 3-4
02:44:49,8.7,August 3-4
02:44:51,8.7,August 3-4
02:44:53,8.7,August 3-4
02:44:55,8.7,August 3-4
02:44:57,8.7,August 3-4
02:44:59,8.7,August 3-4
02:45:01,8.7,August 3-4
02:45:03,8.7,August 3-4
02:45:05,8.7,August 3-4
02:45:07,8.7,August 3-4
02:45:09,8.7,August 3-4
02:45:11,8.7,August 3-4
02:45:13,8.7,August 3-4
02:45:15,8.7,August 3-4
02:45:17,8.7,August 3-4
02:45:19,8.7,August 3-4
02:45:21,8.7,August 3-4
02:45:23,8.7,August 3-4
02:45:25,8.7,August 3-4
02:45:27,8.7,August 3-4
02:45:29,8.7,August 3-4
02:45:31,8.7,August 3-4
02:45:33,8.7,August 3-4
02:45:35,8.7,August 3-4
02:45:37,8.7,August 3-4
02:45:39,8.7,August 3-4
02:45:41,8.7,August 3-4
02:45:43,8.7,August 3-4
02:45:45,8.7,August 3-4
02:45:47,8.7,August 3-4
02:45:49,8.7,August 3-4
02:45:51,8.7,August 3-4
02:45:53,8.7,August 3-4
02:45:55,8.7,August 3-4
02:45:57,8.7,August 3-4
02:45:59,8.7,August 3-4
02:46:01,8.7,August 3-4
02:46:03,8.7,August 3-4
02:46:05,8.7,August 3-4
02:46:07,8.7,August 3-4
02:46:09,8.7,August 3-4
02:46:11,8.69,August 3-4
02:46:13,8.7,August 3-4
02:46:15,8.7,August 3-4
02:46:17,8.7,August 3-4
02:46:19,8.7,August 3-4
02:46:21,8.7,August 3-4
02:46:23,8.7,August 3-4
02:46:25,8.7,August 3-4
02:46:27,8.69,August 3-4
02:46:29,8.7,August 3-4
02:46:31,8.7,August 3-4
02:46:33,8.7,August 3-4
02:46:35,8.7,August 3-4
02:46:37,8.7,August 3-4
02:46:39,8.7,August 3-4
02:46:41,8.7,August 3-4
02:46:43,8.7,August 3-4
02:46:45,8.7,August 3-4
02:46:47,8.7,August 3-4
02:46:49,8.7,August 3-4
02:46:51,8.7,August 3-4
02:46:53,8.7,August 3-4
02:46:55,8.7,August 3-4
02:46:57,8.7,August 3-4
02:46:59,8.7,August 3-4
02:47:01,8.7,August 3-4
02:47:03,8.7,August 3-4
02:47:05,8.7,August 3-4
02:47:07,8.7,August 3-4
02:47:09,8.7,August 3-4
02:47:11,8.7,August 3-4
02:47:13,8.7,August 3-4
02:47:15,8.7,August 3-4
02:47:17,8.7,August 3-4
02:47:19,8.7,August 3-4
02:47:21,8.7,August 3-4
02:47:23,8.7,August 3-4
02:47:25,8.7,August 3-4
02:47:27,8.7,August 3-4
02:47:29,8.7,August 3-4
02:47:31,8.7,August 3-4
02:47:33,8.7,August 3-4
02:47:35,8.7,August 3-4
02:47:37,8.7,August 3-4
02:47:39,8.7,August 3-4
02:47:41,8.7,August 3-4
02:47:43,8.7,August 3-4
02:47:45,8.7,August 3-4
02:47:47,8.7,August 3-4
02:47:49,8.7,August 3-4
02:47:51,8.7,August 3-4
02:47:53,8.7,August 3-4
02:47:55,8.7,August 3-4
02:47:57,8.7,August 3-4
02:47:59,8.7,August 3-4
02:48:01,8.7,August 3-4
02:48:03,8.7,August 3-4
02:48:05,8.7,August 3-4
02:48:07,8.7,August 3-4
02:48:09,8.7,August 3-4
02:48:11,8.7,August 3-4
02:48:13,8.7,August 3-4
02:48:15,8.7,August 3-4
02:48:17,8.7,August 3-4
02:48:19,8.7,August 3-4
02:48:21,8.7,August 3-4
02:48:23,8.7,August 3-4
02:48:25,8.7,August 3-4
02:48:27,8.7,August 3-4
02:48:29,8.7,August 3-4
02:48:31,8.7,August 3-4
02:48:33,8.7,August 3-4
02:48:35,8.7,August 3-4
02:48:37,8.7,August 3-4
02:48:39,8.7,August 3-4
02:48:41,8.7,August 3-4
02:48:43,8.7,August 3-4
02:48:45,8.7,August 3-4
02:48:47,8.7,August 3-4
02:48:49,8.7,August 3-4
02:48:51,8.7,August 3-4
02:48:53,8.7,August 3-4
02:48:55,8.7,August 3-4
02:48:57,8.7,August 3-4
02:48:59,8.7,August 3-4
02:49:01,8.7,August 3-4
02:49:03,8.7,August 3-4
02:49:05,8.7,August 3-4
02:49:07,8.7,August 3-4
02:49:09,8.7,August 3-4
02:49:11,8.7,August 3-4
02:49:13,8.7,August 3-4
02:49:15,8.7,August 3-4
02:49:17,8.7,August 3-4
02:49:19,8.7,August 3-4
02:49:21,8.71,August 3-4
02:49:23,8.71,August 3-4
02:49:25,8.7,August 3-4
02:49:27,8.7,August 3-4
02:49:29,8.7,August 3-4
02:49:31,8.7,August 3-4
02:49:33,8.7,August 3-4
02:49:35,8.7,August 3-4
02:49:37,8.7,August 3-4
02:49:39,8.7,August 3-4
02:49:41,8.7,August 3-4
02:49:43,8.7,August 3-4
02:49:45,8.7,August 3-4
02:49:47,8.7,August 3-4
02:49:49,8.7,August 3-4
02:49:51,8.7,August 3-4
02:49:53,8.7,August 3-4
02:49:55,8.7,August 3-4
02:49:57,8.7,August 3-4
02:49:59,8.7,August 3-4
02:50:01,8.7,August 3-4
02:50:03,8.7,August 3-4
02:50:05,8.7,August 3-4
02:50:07,8.7,August 3-4
02:50:09,8.7,August 3-4
02:50:11,8.7,August 3-4
02:50:13,8.7,August 3-4
02:50:15,8.7,August 3-4
02:50:17,8.7,August 3-4
02:50:19,8.7,August 3-4
02:50:21,8.7,August 3-4
02:50:23,8.7,August 3-4
02:50:25,8.7,August 3-4
02:50:27,8.7,August 3-4
02:50:29,8.7,August 3-4
02:50:31,8.7,August 3-4
02:50:33,8.69,August 3-4
02:50:35,8.69,August 3-4
02:50:37,8.69,August 3-4
02:50:39,8.69,August 3-4
02:50:41,8.69,August 3-4
02:50:43,8.69,August 3-4
02:50:45,8.69,August 3-4
02:50:47,8.69,August 3-4
02:50:49,8.69,August 3-4
02:50:51,8.69,August 3-4
02:50:53,8.69,August 3-4
02:50:55,8.69,August 3-4
02:50:57,8.69,August 3-4
02:50:59,8.69,August 3-4
02:51:01,8.69,August 3-4
02:51:03,8.69,August 3-4
02:51:05,8.69,August 3-4
02:51:07,8.69,August 3-4
02:51:09,8.69,August 3-4
02:51:11,8.69,August 3-4
02:51:13,8.69,August 3-4
02:51:15,8.69,August 3-4
02:51:17,8.69,August 3-4
02:51:19,8.7,August 3-4
02:51:21,8.7,August 3-4
02:51:23,8.69,August 3-4
02:51:25,8.69,August 3-4
02:51:27,8.7,August 3-4
02:51:29,8.69,August 3-4
02:51:31,8.69,August 3-4
02:51:33,8.69,August 3-4
02:51:35,8.69,August 3-4
02:51:37,8.69,August 3-4
02:51:39,8.69,August 3-4
02:51:41,8.69,August 3-4
02:51:43,8.69,August 3-4
02:51:45,8.69,August 3-4
02:51:47,8.69,August 3-4
02:51:49,8.69,August 3-4
02:51:51,8.69,August 3-4
02:51:53,8.69,August 3-4
02:51:55,8.69,August 3-4
02:51:57,8.69,August 3-4
02:51:59,8.7,August 3-4
02:52:01,8.7,August 3-4
02:52:03,8.69,August 3-4
02:52:05,8.69,August 3-4
02:52:07,8.69,August 3-4
02:52:09,8.7,August 3-4
02:52:11,8.69,August 3-4
02:52:13,8.69,August 3-4
02:52:15,8.69,August 3-4
02:52:17,8.69,August 3-4
02:52:19,8.69,August 3-4
02:52:21,8.69,August 3-4
02:52:23,8.7,August 3-4
02:52:25,8.7,August 3-4
02:52:27,8.69,August 3-4
02:52:29,8.69,August 3-4
02:52:31,8.69,August 3-4
02:52:33,8.69,August 3-4
02:52:35,8.69,August 3-4
02:52:37,8.69,August 3-4
02:52:39,8.69,August 3-4
02:52:41,8.69,August 3-4
02:52:43,8.7,August 3-4
02:52:45,8.7,August 3-4
02:52:47,8.69,August 3-4
02:52:49,8.69,August 3-4
02:52:51,8.69,August 3-4
02:52:53,8.69,August 3-4
02:52:55,8.69,August 3-4
02:52:57,8.69,August 3-4
02:52:59,8.69,August 3-4
02:53:01,8.69,August 3-4
02:53:03,8.69,August 3-4
02:53:05,8.69,August 3-4
02:53:07,8.69,August 3-4
02:53:09,8.7,August 3-4
02:53:11,8.69,August 3-4
02:53:13,8.69,August 3-4
02:53:15,8.69,August 3-4
02:53:17,8.7,August 3-4
02:53:19,8.7,August 3-4
02:53:21,8.7,August 3-4
02:53:23,8.7,August 3-4
02:53:25,8.7,August 3-4
02:53:27,8.7,August 3-4
02:53:29,8.7,August 3-4
02:53:31,8.7,August 3-4
02:53:33,8.7,August 3-4
02:53:35,8.7,August 3-4
02:53:37,8.7,August 3-4
02:53:39,8.7,August 3-4
02:53:41,8.69,August 3-4
02:53:43,8.7,August 3-4
02:53:45,8.7,August 3-4
02:53:47,8.7,August 3-4
02:53:49,8.7,August 3-4
02:53:51,8.69,August 3-4
02:53:53,8.69,August 3-4
02:53:55,8.69,August 3-4
02:53:57,8.69,August 3-4
02:53:59,8.69,August 3-4
02:54:01,8.69,August 3-4
02:54:03,8.69,August 3-4
02:54:05,8.69,August 3-4
02:54:07,8.69,August 3-4
02:54:09,8.7,August 3-4
02:54:11,8.7,August 3-4
02:54:13,8.7,August 3-4
02:54:15,8.69,August 3-4
02:54:17,8.7,August 3-4
02:54:19,8.7,August 3-4
02:54:21,8.69,August 3-4
02:54:23,8.69,August 3-4
02:54:25,8.69,August 3-4
02:54:27,8.69,August 3-4
02:54:29,8.69,August 3-4
02:54:31,8.7,August 3-4
02:54:33,8.69,August 3-4
02:54:35,8.69,August 3-4
02:54:37,8.69,August 3-4
02:54:39,8.69,August 3-4
02:54:41,8.7,August 3-4
02:54:43,8.7,August 3-4
02:54:45,8.7,August 3-4
02:54:47,8.7,August 3-4
02:54:49,8.7,August 3-4
02:54:51,8.7,August 3-4
02:54:53,8.69,August 3-4
02:54:55,8.69,August 3-4
02:54:57,8.69,August 3-4
02:54:59,8.7,August 3-4
02:55:01,8.69,August 3-4
02:55:03,8.69,August 3-4
02:55:05,8.7,August 3-4
02:55:07,8.69,August 3-4
02:55:09,8.7,August 3-4
02:55:11,8.69,August 3-4
02:55:13,8.7,August 3-4
02:55:15,8.7,August 3-4
02:55:17,8.7,August 3-4
02:55:19,8.7,August 3-4
02:55:21,8.7,August 3-4
02:55:23,8.7,August 3-4
02:55:25,8.7,August 3-4
02:55:27,8.7,August 3-4
02:55:29,8.7,August 3-4
02:55:31,8.7,August 3-4
02:55:33,8.69,August 3-4
02:55:35,8.7,August 3-4
02:55:37,8.7,August 3-4
02:55:39,8.69,August 3-4
02:55:41,8.7,August 3-4
02:55:43,8.7,August 3-4
02:55:45,8.7,August 3-4
02:55:47,8.7,August 3-4
02:55:49,8.7,August 3-4
02:55:51,8.7,August 3-4
02:55:53,8.7,August 3-4
02:55:55,8.7,August 3-4
02:55:57,8.7,August 3-4
02:55:59,8.69,August 3-4
02:56:01,8.7,August 3-4
02:56:03,8.69,August 3-4
02:56:05,8.69,August 3-4
02:56:07,8.69,August 3-4
02:56:09,8.7,August 3-4
02:56:11,8.7,August 3-4
02:56:13,8.7,August 3-4
02:56:15,8.7,August 3-4
02:56:17,8.7,August 3-4
02:56:19,8.7,August 3-4
02:56:21,8.7,August 3-4
02:56:23,8.7,August 3-4
02:56:25,8.7,August 3-4
02:56:27,8.7,August 3-4
02:56:29,8.7,August 3-4
02:56:31,8.7,August 3-4
02:56:33,8.69,August 3-4
02:56:35,8.69,August 3-4
02:56:37,8.7,August 3-4
02:56:39,8.69,August 3-4
02:56:41,8.69,August 3-4
02:56:43,8.7,August 3-4
02:56:45,8.7,August 3-4
02:56:47,8.7,August 3-4
02:56:49,8.7,August 3-4
02:56:51,8.69,August 3-4
02:56:53,8.7,August 3-4
02:56:55,8.69,August 3-4
02:56:57,8.69,August 3-4
02:56:59,8.69,August 3-4
02:57:01,8.69,August 3-4
02:57:03,8.7,August 3-4
02:57:05,8.7,August 3-4
02:57:07,8.69,August 3-4
02:57:09,8.69,August 3-4
02:57:11,8.7,August 3-4
02:57:13,8.7,August 3-4
02:57:15,8.7,August 3-4
02:57:17,8.69,August 3-4
02:57:19,8.69,August 3-4
02:57:21,8.69,August 3-4
02:57:23,8.7,August 3-4
02:57:25,8.69,August 3-4
02:57:27,8.69,August 3-4
02:57:29,8.69,August 3-4
02:57:31,8.69,August 3-4
02:57:33,8.7,August 3-4
02:57:35,8.7,August 3-4
02:57:37,8.7,August 3-4
02:57:39,8.7,August 3-4
02:57:41,8.7,August 3-4
02:57:43,8.7,August 3-4
02:57:45,8.7,August 3-4
02:57:47,8.7,August 3-4
02:57:49,8.69,August 3-4
02:57:51,8.69,August 3-4
02:57:53,8.69,August 3-4
02:57:55,8.69,August 3-4
02:57:57,8.7,August 3-4
02:57:59,8.69,August 3-4
02:58:01,8.69,August 3-4
02:58:03,8.69,August 3-4
02:58:05,8.69,August 3-4
02:58:07,8.69,August 3-4
02:58:09,8.69,August 3-4
02:58:11,8.69,August 3-4
02:58:13,8.69,August 3-4
02:58:15,8.69,August 3-4
02:58:17,8.69,August 3-4
02:58:19,8.7,August 3-4
02:58:21,8.69,August 3-4
02:58:23,8.7,August 3-4
02:58:25,8.7,August 3-4
02:58:27,8.69,August 3-4
02:58:29,8.69,August 3-4
02:58:31,8.69,August 3-4
02:58:33,8.69,August 3-4
02:58:35,8.69,August 3-4
02:58:37,8.7,August 3-4
02:58:39,8.7,August 3-4
02:58:41,8.7,August 3-4
02:58:43,8.7,August 3-4
02:58:45,8.69,August 3-4
02:58:47,8.69,August 3-4
02:58:49,8.69,August 3-4
02:58:51,8.69,August 3-4
02:58:53,8.69,August 3-4
02:58:55,8.69,August 3-4
02:58:57,8.69,August 3-4
02:58:59,8.69,August 3-4
02:59:01,8.69,August 3-4
02:59:03,8.69,August 3-4
02:59:05,8.69,August 3-4
02:59:07,8.69,August 3-4
02:59:09,8.69,August 3-4
02:59:11,8.69,August 3-4
02:59:13,8.69,August 3-4
02:59:15,8.69,August 3-4
02:59:17,8.69,August 3-4
02:59:19,8.69,August 3-4
02:59:21,8.69,August 3-4
02:59:23,8.69,August 3-4
02:59:25,8.69,August 3-4
02:59:27,8.69,August 3-4
02:59:29,8.69,August 3-4
02:59:31,8.69,August 3-4
02:59:33,8.69,August 3-4
02:59:35,8.7,August 3-4
02:59:37,8.69,August 3-4
02:59:39,8.69,August 3-4
02:59:41,8.69,August 3-4
02:59:43,8.69,August 3-4
02:59:45,8.7,August 3-4
02:59:47,8.69,August 3-4
02:59:49,8.69,August 3-4
02:59:51,8.69,August 3-4
02:59:53,8.69,August 3-4
02:59:55,8.69,August 3-4
02:59:57,8.69,August 3-4
02:59:59,8.69,August 3-4
03:00:01,8.69,August 3-4
03:00:03,8.69,August 3-4
03:00:05,8.69,August 3-4
03:00:07,8.69,August 3-4
03:00:09,8.69,August 3-4
03:00:11,8.69,August 3-4
03:00:13,8.69,August 3-4
03:00:15,8.69,August 3-4
03:00:17,8.69,August 3-4
03:00:19,8.69,August 3-4
03:00:21,8.69,August 3-4
03:00:23,8.69,August 3-4
03:00:25,8.69,August 3-4
03:00:27,8.69,August 3-4
03:00:29,8.69,August 3-4
03:00:31,8.69,August 3-4
03:00:33,8.69,August 3-4
03:00:35,8.69,August 3-4
03:00:37,8.69,August 3-4
03:00:39,8.69,August 3-4
03:00:41,8.69,August 3-4
03:00:43,8.69,August 3-4
03:00:45,8.69,August 3-4
03:00:47,8.69,August 3-4
03:00:49,8.69,August 3-4
03:00:51,8.69,August 3-4
03:00:53,8.69,August 3-4
03:00:55,8.69,August 3-4
03:00:57,8.69,August 3-4
03:00:59,8.69,August 3-4
03:01:01,8.69,August 3-4
03:01:03,8.69,August 3-4
03:01:05,8.69,August 3-4
03:01:07,8.69,August 3-4
03:01:09,8.69,August 3-4
03:01:11,8.69,August 3-4
03:01:13,8.69,August 3-4
03:01:15,8.69,August 3-4
03:01:17,8.69,August 3-4
03:01:19,8.69,August 3-4
03:01:21,8.69,August 3-4
03:01:23,8.69,August 3-4
03:01:25,8.69,August 3-4
03:01:27,8.69,August 3-4
03:01:29,8.69,August 3-4
